Regi∆o - Sigla;Estado - Sigla;Munic°pio;Revenda;CNPJ da Revenda;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;09/04/2019;4,199;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;10/06/2019;4,44;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;11/02/2019;3,89;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;11/03/2019;3,99;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;13/05/2019;4,44;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;14/01/2019;4,19;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;18/02/2019;3,89;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;18/03/2019;3,99;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;18/06/2019;4,44;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;21/01/2019;4,19;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;22/04/2019;4,29;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;22/05/2019;4,44;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;25/02/2019;3,89;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;25/03/2019;4,099;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;26/06/2019;4,44;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;29/01/2019;4,19;;R$ / litro;FAN
NE;PB;PATOS;MEDEIROS COMERCIO DE COMBUSTVEIS LTDA;7,14455E+12;GASOLINA;29/04/2019;4,29;;R$ / litro;FAN
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;03/06/2019;3,79;3,31;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;06/05/2019;3,79;3,33;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;09/04/2019;3,69;3,17;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;13/05/2019;3,79;3,33;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;16/04/2019;3,69;3,17;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;18/06/2019;3,79;;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;22/04/2019;3,69;3,24;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;22/05/2019;3,79;3,29;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;29/04/2019;3,69;3,24;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;DIESEL S10;29/05/2019;3,79;3,31;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;03/06/2019;3,6;;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;06/05/2019;3,6;3,024;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;09/04/2019;3,25;2,8149;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;13/05/2019;3,6;3,024;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;16/04/2019;3,25;2,8149;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;18/06/2019;3,6;;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;22/04/2019;3,55;3,085;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;22/05/2019;3,6;3,1688;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;29/04/2019;3,55;3,085;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;ETANOL;29/05/2019;3,6;3,1688;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;03/06/2019;4,59;3,97;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;06/05/2019;4,59;3,97;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;09/04/2019;4,5;3,81;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;13/05/2019;4,59;3,97;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;16/04/2019;4,5;3,81;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;18/06/2019;4,49;;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;22/04/2019;4,5;3,835;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;22/05/2019;4,59;3,98;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;29/04/2019;4,5;3,835;R$ / litro;BRANCA
NE;PB;PATOS;MOTOGAS INDUSTRIA DE COMPRESSAO E COMERCIO DE GAS NATURAL LTDA;1,42033E+12;GASOLINA;29/05/2019;4,59;3,97;R$ / litro;BRANCA
NE;PB;PATOS;POSTO DE COMBUSTIVEIS PATOS LTDA - ME;2,3449E+13;DIESEL;17/04/2019;3,599;;R$ / litro;DISLUB
NE;PB;PATOS;POSTO DE COMBUSTIVEIS PATOS LTDA - ME;2,3449E+13;ETANOL;17/04/2019;3,299;;R$ / litro;DISLUB
NE;PB;PATOS;POSTO DE COMBUSTIVEIS PATOS LTDA - ME;2,3449E+13;GASOLINA;17/04/2019;4,199;;R$ / litro;DISLUB
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;02/01/2019;3,8;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;04/03/2019;3,59;3,04;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;05/02/2019;3,59;2,95;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;06/05/2019;3,65;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;08/01/2019;3,8;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;09/04/2019;3,59;3,1;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;11/02/2019;3,59;3,05;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;11/03/2019;3,59;3,075;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;14/01/2019;3,8;2,97;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;16/04/2019;3,59;3,1;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;18/02/2019;3,59;3,05;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;18/03/2019;3,59;3,075;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;21/01/2019;3,8;2,97;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;22/04/2019;3,599;3,1079;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;25/02/2019;3,59;3,04;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;29/01/2019;3,599;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL;29/04/2019;3,599;3,1079;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;02/01/2019;3,9;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;02/04/2019;3,51;3,1591;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;04/03/2019;3,69;3,09;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;05/02/2019;3,69;3,06;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;06/05/2019;3,79;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;08/01/2019;3,9;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;09/04/2019;3,69;3,16;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;11/02/2019;3,69;3,08;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;11/03/2019;3,69;3,2377;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;14/01/2019;3,9;3,0243;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;16/04/2019;3,69;3,16;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;18/02/2019;3,69;3,08;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;18/03/2019;3,69;3,2377;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;21/01/2019;3,9;3,0243;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;22/04/2019;3,699;3,24;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;25/02/2019;3,69;3,09;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;26/03/2019;3,51;3,1591;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;29/01/2019;3,69;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;DIESEL S10;29/04/2019;3,699;3,24;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;ETANOL;02/04/2019;3,15;2,9435;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;ETANOL;26/03/2019;3,15;2,9435;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;02/01/2019;4,37;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;02/04/2019;3,999;3,7;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;04/03/2019;3,84;3,57;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;05/02/2019;4,5;3,595;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;06/05/2019;4,49;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;08/01/2019;4,37;;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;09/04/2019;4,19;3,81;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;11/02/2019;3,95;3,56;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;11/03/2019;4,19;3,6471;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;14/01/2019;4,19;3,6245;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;16/04/2019;4,19;3,81;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;18/02/2019;3,95;3,56;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;18/03/2019;4,19;3,6471;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;21/01/2019;4,19;3,6245;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;22/04/2019;4,5;3,835;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;25/02/2019;3,84;3,57;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;26/03/2019;3,999;3,7;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;29/01/2019;4,5;3,62;R$ / litro;BRANCA
NE;PB;PATOS;VIT RIA COM RCIO DE COMBUST VEIS LTDA;2,1607E+13;GASOLINA;29/04/2019;4,5;3,835;R$ / litro;BRANCA
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;01/04/2019;3,659;3,24;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;03/01/2019;3,579;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;04/02/2019;3,549;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;04/03/2019;3,659;3,12;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;04/06/2019;3,789;3,36;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;07/05/2019;3,789;3,33;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;09/04/2019;3,659;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;10/01/2019;3,579;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;11/02/2019;3,579;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;11/06/2019;3,789;3,36;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;13/03/2019;3,659;3,28;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;14/01/2019;3,549;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;14/05/2019;3,789;3,33;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;16/04/2019;3,699;3,23;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;17/06/2019;3,789;3,3;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;18/02/2019;3,579;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;20/03/2019;3,659;3,28;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;21/01/2019;3,549;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;21/05/2019;3,789;3,3935;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;22/04/2019;3,79;3,23;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;24/06/2019;3,789;3,3;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;25/02/2019;3,579;3,12;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;25/03/2019;3,659;3,24;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;28/01/2019;3,549;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;28/05/2019;3,789;3,3935;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;DIESEL S10;29/04/2019;3,789;3,23;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;01/04/2019;3,559;3,2273;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;03/01/2019;3,399;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;04/02/2019;3,359;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;04/03/2019;3,329;2,8103;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;04/06/2019;3,769;3,2312;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;07/05/2019;3,769;3,2828;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;09/04/2019;3,259;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;10/01/2019;3,399;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;11/02/2019;3,359;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;11/06/2019;3,769;3,2312;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;13/03/2019;3,559;3,2273;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;14/01/2019;3,399;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;14/05/2019;3,769;3,2828;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;16/04/2019;3,599;3,1355;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;17/06/2019;3,769;3,2411;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;18/02/2019;3,359;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;20/03/2019;3,559;3,1276;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;21/01/2019;3,399;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;21/05/2019;3,769;3,2884;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;22/04/2019;3,669;3,2;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;24/06/2019;3,769;3,2411;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;25/02/2019;3,329;2,8103;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;25/03/2019;3,559;3,2273;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;28/01/2019;3,359;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;28/05/2019;3,769;3,2884;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;ETANOL;29/04/2019;3,769;3,2;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;01/04/2019;4,329;3,75;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;03/01/2019;4,349;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;04/02/2019;4,299;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;04/03/2019;4,269;3,59;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;04/06/2019;4,629;4,01;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;07/05/2019;4,669;3,99;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;09/04/2019;4,479;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;10/01/2019;4,349;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;11/02/2019;4,299;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;11/06/2019;4,629;4,01;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;13/03/2019;4,289;3,65;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;14/01/2019;4,349;;R$ / litro;TEMAPE
NE;PB;SOUSA;A L GADELHA DE SA - EPP;3,50521E+12;GASOLINA;14/05/2019;4,669;3,99;R$ / litro;TEMAPE
